date,hashtag,count
2020-04-21,#stayathome,2119
2020-04-21,#covid_19,2073
2020-04-21,#corona,1963
2020-04-21,#news,1904
2020-04-21,#china,1656
2020-04-21,#socialdistancing,1613
2020-04-21,#quarantine,1479
2020-04-21,#usa,1329
2020-04-21,#coronavirusoutbreak,1279
2020-04-21,#foxnews,1267
2020-04-22,#covid19,99052
2020-04-22,#coronavirus,50830
2020-04-22,#covidー19,5546
2020-04-22,#earthday,5325
2020-04-22,#earthday2020,4153
2020-04-22,#lockdown,4026
2020-04-22,#coronaviruspandemic,3941
2020-04-22,#covid,3876
2020-04-22,#stayhome,3731
2020-04-22,#covid_19,2868
2020-04-22,#pandemic,2838
2020-04-22,#trump,2447
2020-04-22,#staysafe,2374
2020-04-22,#stayathome,2145
2020-04-22,#corona,1967
2020-04-22,#news,1899
2020-04-22,#china,1817
2020-04-22,#socialdistancing,1642
2020-04-22,#quarantine,1444
2020-04-22,#foxnews,1289
2020-04-23,#covid19,101356
2020-04-23,#coronavirus,50730
2020-04-23,#covid_19,4365
2020-04-23,#stayhome,4356
2020-04-23,#lockdown,3420
2020-04-23,#covid,3250
2020-04-23,#coronaviruspandemic,2923
2020-04-23,#trump,2685
2020-04-23,#pandemic,2628
2020-04-23,#staysafe,2597
2020-04-23,#covidー19,2258
2020-04-23,#lockdownextension,2202
2020-04-23,#corona,2020
2020-04-23,#stayathome,1957
2020-04-23,#news,1878
2020-04-23,#ramadan,1852
2020-04-23,#china,1687
2020-04-23,#socialdistancing,1651
2020-04-23,#coronavirusoutbreak,1559
2020-04-23,#vaccine,1418
2020-04-24,#covid19,80065
2020-04-24,#coronavirus,47929
2020-04-24,#covid_19,6889
2020-04-24,#trump,5273
2020-04-24,#covid,3721
2020-04-24,#stayhome,3615
2020-04-24,#disinfectant,3463
2020-04-24,#lockdown,2893
2020-04-24,#pandemic,2447
2020-04-24,#lockdownextension,1983
2020-04-24,#coronaviruspandemic,1977
2020-04-24,#staysafe,1936
2020-04-24,#corona,1869
2020-04-24,#news,1665
2020-04-24,#lysol,1461
2020-04-24,#socialdistancing,1406
2020-04-24,#stayathome,1342
2020-04-24,#china,1336
2020-04-24,#covidー19,1328
2020-04-24,#maga,1298
2020-04-25,#covid19,68236
2020-04-25,#coronavirus,43412
2020-04-25,#covid_19,9255
2020-04-25,#lockdown,4067
2020-04-25,#stayhome,3479
2020-04-25,#covid,3322
2020-04-25,#trump,2808
2020-04-25,#pandemic,2147
2020-04-25,#coronaviruspandemic,1873
2020-04-25,#covidー19,1749
2020-04-25,#news,1717
2020-04-25,#staysafe,1689
2020-04-25,#stayathome,1607
2020-04-25,#corona,1567
2020-04-25,#china,1453
2020-04-25,#socialdistancing,1431
2020-04-25,#coronavirusoutbreak,1355
2020-04-25,#quarantine,1287
2020-04-25,#trumpisalaughingstock,1193
2020-04-25,#level4lockdown,1177
2020-04-26,#covid19,68650
2020-04-26,#coronavirus,49535
2020-04-26,#covid_19,10129
2020-04-26,#lockdown,4134
2020-04-26,#stayhome,3838
2020-04-26,#covid,3614
2020-04-26,#stayhomesavelives,2392
2020-04-26,#pandemic,2357
2020-04-26,#trump,2268
2020-04-26,#news,2066
2020-04-26,#covidsafe,2010
2020-04-26,#coronaviruspandemic,1966
2020-04-26,#corona,1849
2020-04-26,#staysafe,1681
2020-04-26,#china,1656
2020-04-26,#covidー19,1619
2020-04-26,#socialdistancing,1575
2020-04-26,#stayathome,1516
2020-04-26,#quarantine,1388
2020-04-26,#coronavirusoutbreak,1366
2020-04-27,#covid19,102234
2020-04-27,#coronavirus,53787
2020-04-27,#lockdown,5227
2020-04-27,#covid_19,4564
2020-04-27,#stayhome,4533
2020-04-27,#covid,3977
2020-04-27,#covidsafe,2866
2020-04-27,#pandemic,2793
2020-04-27,#covidー19,2413
2020-04-27,#lockdownhustle,2264
2020-04-27,#news,2076
2020-04-27,#trump,2060
2020-04-27,#corona,2055
2020-04-27,#socialdistancing,1915
2020-04-27,#staysafe,1898
2020-04-27,#china,1874
2020-04-27,#stayhomesavelives,1861
2020-04-27,#mondaythoughts,1832
2020-04-27,#coronaviruspandemic,1729
2020-04-27,#stayathome,1703
2020-04-28,#covid19,109538
2020-04-28,#coronavirus,49575
2020-04-28,#stayhome,4915
2020-04-28,#lockdown,4474
2020-04-28,#covid,3735
2020-04-28,#pandemic,3063
2020-04-28,#corona,2640
2020-04-28,#coronaviruspandemic,2611
2020-04-28,#covid_19,2608
2020-04-28,#covidー19,2409
2020-04-28,#trump,2143
2020-04-28,#news,2019
2020-04-28,#staysafe,1865
2020-04-28,#china,1855
2020-04-28,#stayathome,1836
2020-04-28,#socialdistancing,1620
2020-04-28,#tuesdayvibes,1595
2020-04-28,#quarantine,1495
2020-04-28,#nhs,1388
2020-04-28,#india,1330
2020-04-29,#covid19,113224
2020-04-29,#coronavirus,50581
2020-04-29,#stayhome,4138
2020-04-29,#lockdown,3978
2020-04-29,#covid,3763
2020-04-29,#covidー19,3170
2020-04-29,#pandemic,3044
2020-04-29,#covid_19,2688
2020-04-29,#corona,2603
2020-04-29,#trump,2294
2020-04-29,#news,2119
2020-04-29,#staysafe,2045
2020-04-29,#china,1975
2020-04-29,#coronaviruspandemic,1907
2020-04-29,#socialdistancing,1839
2020-04-29,#stayathome,1729
2020-04-29,#quarantine,1427
2020-04-29,#smartnews,1398
2020-04-29,#workingfromhome,1386
2020-04-29,#india,1315
2020-04-30,#covid19,102760
2020-04-30,#coronavirus,46829
2020-04-30,#lockdown,4495
2020-04-30,#covid,3704
2020-04-30,#stayhome,3131
2020-04-30,#pandemic,3017
2020-04-30,#covid_19,2889
2020-04-30,#staysafe,2495
2020-04-30,#covidー19,2279
2020-04-30,#corona,2179
2020-04-30,#news,2161
2020-04-30,#trump,2151
2020-04-30,#covid__19,2147
2020-04-30,#stayathome,2141
2020-04-30,#china,1876
2020-04-30,#socialdistancing,1484
2020-04-30,#coronaviruspandemic,1475
2020-04-30,#quarantine,1313
2020-04-30,#health,1308
2020-04-30,#india,1280
2020-05-01,#covid19,67831
2020-05-01,#coronavirus,37689
2020-05-01,#lockdown,4384
2020-05-01,#covid_19,3636
2020-05-01,#covid,3527
2020-05-01,#stayhome,3125
2020-05-01,#covid__19,2639
2020-05-01,#pandemic,2118
2020-05-01,#staysafe,2031
2020-05-01,#mayday,2029
2020-05-01,#news,1740
2020-05-01,#mayday2020,1729
2020-05-01,#corona,1671
2020-05-01,#trump,1585
2020-05-01,#labourday,1516
2020-05-01,#coronaviruspandemic,1500
2020-05-01,#china,1430
2020-05-01,#india,1200
2020-05-01,#socialdistancing,1146
2020-05-01,#covidー19,1098
2020-05-02,#covid19,61309
2020-05-02,#coronavirus,46642
2020-05-02,#covid__19,7715
2020-05-02,#lockdown,3902
2020-05-02,#covid_19,3862
2020-05-02,#covid,3781
2020-05-02,#stayhome,3031
2020-05-02,#pandemic,2282
2020-05-02,#trump,1988
2020-05-02,#covidー19,1749
2020-05-02,#news,1740
2020-05-02,#corona,1693
2020-05-02,#coronaviruspandemic,1600
2020-05-02,#staysafe,1537
2020-05-02,#china,1524
2020-05-02,#socialdistancing,1418
2020-05-02,#usa,1214
2020-05-02,#covid2019,1198
2020-05-02,#stayathome,1187
2020-05-02,#quarantine,1180
2020-05-03,#covid19,63042
2020-05-03,#coronavirus,46392
2020-05-03,#covidー19,4995
2020-05-03,#covid_19,4463
2020-05-03,#covid,4111
2020-05-03,#lockdown,3547
2020-05-03,#covid__19,3400
2020-05-03,#stayhome,3333
2020-05-03,#pandemic,2427
2020-05-03,#trump,2247
2020-05-03,#china,1887
2020-05-03,#corona,1831
2020-05-03,#coronaviruspandemic,1828
2020-05-03,#news,1801
2020-05-03,#staysafe,1539
2020-05-03,#socialdistancing,1494
2020-05-03,#worldpressfreedomday,1385
2020-05-03,#covid2019,1313
2020-05-03,#usa,1276
2020-05-03,#lockdown2020,1235
2020-05-04,#covid19,89972
2020-05-04,#coronavirus,51561
2020-05-04,#covidー19,11082
2020-05-04,#lockdown,4281
2020-05-04,#stayhome,3374
2020-05-04,#covid_19,3231
2020-05-04,#covid,3189
2020-05-04,#pandemic,2862
2020-05-04,#trump,2556
2020-05-04,#staysafe,2530
2020-05-04,#news,2091
2020-05-04,#china,1986
2020-05-04,#socialdistancing,1859
2020-05-04,#maythe4th,1768
2020-05-04,#corona,1752
2020-05-04,#coronaviruspandemic,1720
2020-05-04,#smartnews,1525
2020-05-04,#mondaythoughts,1473
2020-05-04,#usa,1377
2020-05-04,#quarantine,1305
2020-05-05,#covid19,95003
2020-05-05,#coronavirus,45957
2020-05-05,#covidー19,8299
2020-05-05,#givingtuesdaynow,5939
2020-05-05,#lockdown,4746
2020-05-05,#covid,3755
2020-05-05,#stayhome,3738
2020-05-05,#pandemic,2899
2020-05-05,#trump,2455
2020-05-05,#covid_19,2333
2020-05-05,#staysafe,2328
2020-05-05,#corona,2262
2020-05-05,#news,2203
2020-05-05,#coronaviruspandemic,1824
2020-05-05,#socialdistancing,1668
2020-05-05,#china,1526
2020-05-05,#smartnews,1428
2020-05-05,#usa,1346
2020-05-05,#givingtuesday,1309
2020-05-05,#quarantine,1219
2020-05-06,#covid19,107582
2020-05-06,#coronavirus,48807
2020-05-06,#lockdown,4536
2020-05-06,#covid,4500
2020-05-06,#covid_19,4137
2020-05-06,#lockdownextension,3905
2020-05-06,#stayhome,3343
2020-05-06,#pandemic,3331
2020-05-06,#covidー19,3153
2020-05-06,#trump,2479
2020-05-06,#corona,2403
2020-05-06,#news,2339
2020-05-06,#staysafe,2295
2020-05-06,#coronaviruspandemic,1917
2020-05-06,#nationalnursesday,1775
2020-05-06,#socialdistancing,1753
2020-05-06,#china,1595
2020-05-06,#usa,1432
2020-05-06,#health,1393
2020-05-06,#quarantine,1274
2020-05-07,#covid19,108525
2020-05-07,#coronavirus,53625
2020-05-07,#covid_19,6426
2020-05-07,#lockdown,5816
2020-05-07,#covid,3934
2020-05-07,#pandemic,3298
2020-05-07,#stayhome,3142
2020-05-07,#endgazablockade,2812
2020-05-07,#news,2456
2020-05-07,#lockdownextension,2319
2020-05-07,#trump,2293
2020-05-07,#staysafe,2173
2020-05-07,#covidー19,1680
2020-05-07,#socialdistancing,1604
2020-05-07,#china,1562
2020-05-07,#corona,1554
2020-05-07,#coronaviruspandemic,1430
2020-05-07,#usa,1410
2020-05-07,#quarantine,1395
2020-05-07,#india,1305
2020-05-08,#covid19,97301
2020-05-08,#coronavirus,44647
2020-05-08,#covid_19,7931
2020-05-08,#lockdown,4449
2020-05-08,#covid,3589
2020-05-08,#stayhome,3403
2020-05-08,#pandemic,3141
2020-05-08,#news,2331
2020-05-08,#trump,2288
2020-05-08,#extendlockdown,2201
2020-05-08,#staysafe,2086
2020-05-08,#corona,1833
2020-05-08,#coronaviruspandemic,1651
2020-05-08,#covidー19,1573
2020-05-08,#socialdistancing,1570
2020-05-08,#quarantine,1487
2020-05-08,#china,1396
2020-05-08,#veday75,1370
2020-05-08,#india,1329
2020-05-08,#veday,1328
2020-05-09,#covid19,67825
2020-05-09,#coronavirus,46069
2020-05-09,#covid_19,9084
2020-05-09,#lockdown,3792
2020-05-09,#covid,3681
2020-05-09,#stayhome,2782
2020-05-09,#pandemic,2660
2020-05-09,#news,2199
2020-05-09,#trump,2092
2020-05-09,#quarantine,1780
2020-05-09,#corona,1765
2020-05-09,#coronaviruspandemic,1765
2020-05-09,#stayathome,1492
2020-05-09,#covidiots,1466
2020-05-09,#staysafe,1448
2020-05-09,#socialdistancing,1414
2020-05-09,#smartnews,1392
2020-05-09,#usa,1271
2020-05-09,#china,1267
2020-05-09,#covidー19,1215
2020-05-10,#covid19,86871
2020-05-10,#coronavirus,47338
2020-05-10,#covidiots,5486
2020-05-10,#lockdown,5345
2020-05-10,#stayhome,4219
2020-05-10,#covid_19,4160
2020-05-10,#mothersday,4004
2020-05-10,#stayalert,3388
2020-05-10,#covid,3155
2020-05-10,#borisjohnson,2824
2020-05-10,#pandemic,2436
2020-05-10,#borishasfailed,2321
2020-05-10,#trump,2136
2020-05-10,#happymothersday,2114
2020-05-10,#stayhomesavelives,2097
2020-05-10,#obamagate,1863
2020-05-10,#news,1819
2020-05-10,#mothersday2020,1767
2020-05-10,#china,1531
2020-05-10,#socialdistancing,1402
2020-05-11,#covid19,102451
2020-05-11,#coronavirus,48213
2020-05-11,#lockdown,6385
2020-05-11,#covid,4495
2020-05-11,#obamagate,4420
2020-05-11,#covid_19,4159
2020-05-11,#pandemic,3230
2020-05-11,#stayhome,2939
2020-05-11,#trump,2352
2020-05-11,#news,2138
2020-05-11,#corona,1773
2020-05-11,#staysafe,1697
2020-05-11,#china,1679
2020-05-11,#covidー19,1568
2020-05-11,#mondaythoughts,1510
2020-05-11,#socialdistancing,1492
2020-05-11,#stayathome,1479
2020-05-11,#coronaviruspandemic,1473
2020-05-11,#stayingalert,1473
2020-05-11,#borisjohnsonspeech,1472
2020-05-12,#covid19,83533
2020-05-12,#coronavirus,43922
2020-05-12,#covidー19,4247
2020-05-12,#covid,4194
2020-05-12,#lockdown,4152
2020-05-12,#internationalnursesday,4034
2020-05-12,#covid_19,3761
2020-05-12,#pandemic,2839
2020-05-12,#stayhome,2720
2020-05-12,#trump,1952
2020-05-12,#news,1947
2020-05-12,#obamagate,1851
2020-05-12,#corona,1713
2020-05-12,#china,1597
2020-05-12,#staysafe,1547
2020-05-12,#coronaviruspandemic,1432
2020-05-12,#socialdistancing,1338
2020-05-12,#stayathome,1194
2020-05-12,#health,1185
2020-05-12,#quarantine,1141
2020-05-13,#covid19,82814
2020-05-13,#coronavirus,43014
2020-05-13,#covidー19,7695
2020-05-13,#covid,3671
2020-05-13,#lockdown,3545
2020-05-13,#pandemic,2890
2020-05-13,#stayhome,2129
2020-05-13,#covid_19,2117
2020-05-13,#news,2088
2020-05-13,#trump,1810
2020-05-13,#staysafe,1775
2020-05-13,#corona,1640
2020-05-13,#coronaviruspandemic,1551
2020-05-13,#china,1549
2020-05-13,#socialdistancing,1407
2020-05-13,#obamagate,1401
2020-05-13,#quarantine,1272
2020-05-13,#health,1243
2020-05-13,#stayathome,1201
2020-05-13,#smartnews,1095
2020-05-14,#covid19,98652
2020-05-14,#coronavirus,46093
2020-05-14,#covidー19,5431
2020-05-14,#covid,4886
2020-05-14,#lockdown,3680
2020-05-14,#pandemic,3350
2020-05-14,#covid_19,2972
2020-05-14,#stayhome,2769
2020-05-14,#trump,2526
2020-05-14,#news,2367
2020-05-14,#coronaviruspandemic,2173
2020-05-14,#staysafe,1836
2020-05-14,#corona,1775
2020-05-14,#china,1630
2020-05-14,#level3lockdown,1625
2020-05-14,#quarantine,1541
2020-05-14,#socialdistancing,1463
2020-05-14,#health,1437
2020-05-14,#obamagate,1319
2020-05-14,#coronavirusoutbreak,1316
2020-05-15,#covid19,96862
2020-05-15,#coronavirus,49740
2020-05-15,#covid,4879
2020-05-15,#lockdown,4044
2020-05-15,#pandemic,3286
2020-05-15,#covid_19,3036
2020-05-15,#trump,2843
2020-05-15,#covidー19,2814
2020-05-15,#coronaviruspandemic,2448
2020-05-15,#stayhome,2387
2020-05-15,#news,2181
2020-05-15,#staysafe,1891
2020-05-15,#china,1863
2020-05-15,#foxnews,1688
2020-05-15,#corona,1594
2020-05-15,#socialdistancing,1501
2020-05-15,#covid1948,1476
2020-05-15,#trumphasnoplan,1388
2020-05-15,#stayathome,1368
2020-05-15,#health,1332
2020-05-16,#covid19,74940
2020-05-16,#coronavirus,46632
2020-05-16,#lockdown,4550
2020-05-16,#covid,4488
2020-05-16,#covid_19,4113
2020-05-16,#pandemic,2859
2020-05-16,#stayhome,2459
2020-05-16,#trump,2151
2020-05-16,#news,2092
2020-05-16,#coronaviruspandemic,1994
2020-05-16,#corona,1939
2020-05-16,#covidー19,1900
2020-05-16,#staysafe,1530
2020-05-16,#socialdistancing,1522
2020-05-16,#usa,1479
2020-05-16,#india,1473
2020-05-16,#china,1466
2020-05-16,#foxnews,1431
2020-05-16,#covid__19,1424
2020-05-16,#covidiots,1261
2020-05-17,#covid19,68012
2020-05-17,#coronavirus,36730
2020-05-17,#lockdown,4198
2020-05-17,#covid_19,3448
2020-05-17,#covid,3179
2020-05-17,#pandemic,2673
2020-05-17,#stayhome,2127
2020-05-17,#covid__19,2041
2020-05-17,#trump,1997
2020-05-17,#coronaviruspandemic,1958
2020-05-17,#news,1911
2020-05-17,#corona,1766
2020-05-17,#staysafe,1605
2020-05-17,#china,1428
2020-05-17,#covidー19,1342
2020-05-17,#india,1341
2020-05-17,#vaccine,1334
2020-05-17,#smartnews,1300
2020-05-17,#socialdistancing,1267
2020-05-17,#usa,1222
2020-05-18,#covid19,91390
2020-05-18,#coronavirus,40832
2020-05-18,#covid,3285
2020-05-18,#lockdown,3273
2020-05-18,#covid_19,2924
2020-05-18,#pandemic,2897
2020-05-18,#stayhome,2436
2020-05-18,#lockdown4,2222
2020-05-18,#corona,2212
2020-05-18,#staysafe,2180
2020-05-18,#trump,2059
2020-05-18,#mondaythoughts,2051
2020-05-18,#news,1937
2020-05-18,#china,1687
2020-05-18,#india,1630
2020-05-18,#usa,1376
2020-05-18,#mentalhealthawarenessweek,1372
2020-05-18,#coronaviruspandemic,1334
2020-05-18,#socialdistancing,1328
2020-05-18,#quarantine,1235
2020-05-18,#covid19,92272
2020-05-18,#coronavirus,40354
2020-05-18,#lockdown,3184
2020-05-18,#covid,3160
2020-05-18,#covid_19,2957
2020-05-18,#pandemic,2889
2020-05-18,#stayhome,2394
2020-05-18,#staysafe,2153
2020-05-18,#corona,2146
2020-05-18,#lockdown4,2099
2020-05-18,#trump,2079
2020-05-18,#mondaythoughts,1971
2020-05-18,#news,1893
2020-05-18,#china,1646
2020-05-18,#india,1589
2020-05-18,#hydroxychloroquine,1537
2020-05-18,#usa,1391
2020-05-18,#mentalhealthawarenessweek,1375
2020-05-18,#coronaviruspandemic,1307
2020-05-18,#socialdistancing,1306
2020-05-19,#covid19,93464
2020-05-19,#coronavirus,43174
2020-05-19,#covid_19,6926
2020-05-19,#covid,3450
2020-05-19,#hydroxychloroquine,3193
2020-05-19,#pandemic,3133
2020-05-19,#lockdown,2693
2020-05-19,#trump,2598
2020-05-19,#lockdown2020,2264
2020-05-19,#corona,2123
2020-05-19,#news,2108
2020-05-19,#coronaviruspandemic,2052
2020-05-19,#stayhome,2033
2020-05-19,#china,1869
2020-05-19,#staysafe,1746
2020-05-19,#socialdistancing,1371
2020-05-19,#health,1337
2020-05-19,#who,1273
2020-05-19,#india,1270
2020-05-19,#foxnews,1237
2020-05-20,#covid19,85220
2020-05-20,#coronavirus,46000
2020-05-20,#covid_19,12309
2020-05-20,#socialdistancing,5408
2020-05-20,#quarantine,5259
2020-05-20,#wednesdaymorning,4690
2020-05-20,#obamagate,4678
2020-05-20,#love,4410
2020-05-20,#art,4340
2020-05-20,#life,4290
2020-05-20,#instagram,4242
2020-05-20,#photography,4235
2020-05-20,#humpday,4147
2020-05-20,#goodmorning,4145
2020-05-20,#sunrise,4137
2020-05-20,#covid,3705
2020-05-20,#pandemic,3266
2020-05-20,#wednesdaywisdomwork,2713
2020-05-20,#lockdown,2573
2020-05-20,#coronaviruspandemic,2497
2020-05-21,#covid19,73485
2020-05-21,#coronavirus,47630
2020-05-21,#covid_19,9720
2020-05-21,#covid,4929
2020-05-21,#pandemic,3320
2020-05-21,#lockdown,2827
2020-05-21,#corona,2652
2020-05-21,#coronaviruspandemic,2212
2020-05-21,#trump,2148
2020-05-21,#news,2038
2020-05-21,#stayhome,1924
2020-05-21,#staysafe,1707
2020-05-21,#foxnews,1585
2020-05-21,#covidー19,1581
2020-05-21,#socialdistancing,1532
2020-05-21,#wuhanvirus,1463
2020-05-21,#health,1389
2020-05-21,#china,1339
2020-05-21,#quarantine,1225
2020-05-21,#smartnews,1186
2020-05-22,#covid19,70268
2020-05-22,#coronavirus,45699
2020-05-22,#covidー19,5400
2020-05-22,#covid_19,4435
2020-05-22,#covid,3671
2020-05-22,#pandemic,2990
2020-05-22,#lockdown,2882
2020-05-22,#news,2029
2020-05-22,#trump,2007
2020-05-22,#staysafe,2003
2020-05-22,#stayhome,1978
2020-05-22,#coronaviruspandemic,1930
2020-05-22,#corona,1388
2020-05-22,#socialdistancing,1383
2020-05-22,#china,1372
2020-05-22,#health,1334
2020-05-22,#wuhanvirus,1307
2020-05-22,#quarantine,1301
2020-05-22,#usa,1188
2020-05-22,#india,1081
2020-05-23,#covid19,62781
2020-05-23,#coronavirus,37950
2020-05-23,#covidー19,6141
2020-05-23,#lockdown,2861
2020-05-23,#covid,2797
2020-05-23,#pandemic,2607
2020-05-23,#covid_19,2228
2020-05-23,#staysafe,2070
2020-05-23,#stayhome,2010
2020-05-23,#dominiccummings,1918
2020-05-23,#trump,1823
2020-05-23,#cummings,1659
2020-05-23,#news,1622
2020-05-23,#corona,1506
2020-05-23,#coronaviruspandemic,1427
2020-05-23,#sackcummings,1195
2020-05-23,#socialdistancing,1189
2020-05-23,#quarantine,1146
2020-05-23,#china,1088
2020-05-23,#dominicgoings,1027
2020-05-24,#covid19,66179
2020-05-24,#coronavirus,36854
2020-05-24,#covidー19,4079
2020-05-24,#covid,3763
2020-05-24,#lockdown,2997
2020-05-24,#pandemic,2443
2020-05-24,#stayhome,2162
2020-05-24,#eidmubarak,2067
2020-05-24,#dominiccummimgs,2045
2020-05-24,#covid_19,1898
2020-05-24,#staysafe,1810
2020-05-24,#coronaviruspandemic,1805
2020-05-24,#trump,1797
2020-05-24,#dominiccummings,1794
2020-05-24,#coronariskinjail,1567
2020-05-24,#news,1566
2020-05-24,#trumpdeathtoll100k,1528
2020-05-24,#corona,1406
2020-05-24,#memorialdayweekend2020,1321
2020-05-24,#china,1312
2020-05-25,#covid19,66771
2020-05-25,#coronavirus,43830
2020-05-25,#covidー19,3965
2020-05-25,#covid,3540
2020-05-25,#lockdown,3411
2020-05-25,#pandemic,2733
2020-05-25,#covid_19,2449
2020-05-25,#dominiccummings,2359
2020-05-25,#dominiccummngs,2200
2020-05-25,#stayhome,2132
2020-05-25,#news,1927
2020-05-25,#coronaviruspandemic,1903
2020-05-25,#memorialday,1874
2020-05-25,#cummings,1761
2020-05-25,#corona,1677
2020-05-25,#staysafe,1670
2020-05-25,#trump,1534
2020-05-25,#mondaythoughts,1359
2020-05-25,#memorialday2020,1354
2020-05-25,#covid__19,1341
2020-05-26,#covid19,75068
2020-05-26,#coronavirus,44378
2020-05-26,#covid,4554
2020-05-26,#covid_19,4402
2020-05-26,#lockdown,3095
2020-05-26,#pandemic,3033
2020-05-26,#covid__19,2389
2020-05-26,#news,2056
2020-05-26,#covidー19,1973
2020-05-26,#coronaviruspandemic,1912
2020-05-26,#stayhome,1853
2020-05-26,#corona,1575
2020-05-26,#trump,1549
2020-05-26,#health,1500
2020-05-26,#staysafe,1492
2020-05-26,#india,1372
2020-05-26,#china,1363
2020-05-26,#usa,1347
2020-05-26,#socialdistancing,1336
2020-05-26,#dominiccummings,1140
2020-05-27,#covid19,85563
2020-05-27,#coronavirus,44659
2020-05-27,#covid_19,4652
2020-05-27,#covid,4190
2020-05-27,#pandemic,3225
2020-05-27,#lockdown,2839
2020-05-27,#covid__19,2597
2020-05-27,#news,1917
2020-05-27,#stayhome,1741
2020-05-27,#staysafe,1685
2020-05-27,#trump,1631
2020-05-27,#corona,1619
2020-05-27,#coronaviruspandemic,1519
2020-05-27,#health,1404
2020-05-27,#socialdistancing,1353
2020-05-27,#covidー19,1279
2020-05-27,#india,1272
2020-05-27,#china,1229
2020-05-27,#usa,1175
2020-05-27,#wuhanvirus,1128
2020-05-28,#covid19,86072
2020-05-28,#coronavirus,40832
2020-05-28,#covid_19,3532
2020-05-28,#covid,3507
2020-05-28,#pandemic,2743
2020-05-28,#lockdown,2514
2020-05-28,#blacklivesmatter,1818
2020-05-28,#trump,1815
2020-05-28,#georgefloyd,1701
2020-05-28,#news,1700
2020-05-28,#coronaviruspandemic,1429
2020-05-28,#stayhome,1406
2020-05-28,#staysafe,1315
2020-05-28,#corona,1262
2020-05-28,#qanon,1242
2020-05-28,#wwg1wga,1235
2020-05-28,#usa,1224
2020-05-28,#health,1221
2020-05-28,#socialdistancing,1220
2020-05-28,#india,1088
2020-05-29,#covid19,77867
2020-05-29,#coronavirus,43027
2020-05-29,#covid,3882
2020-05-29,#covid_19,2881
2020-05-29,#pandemic,2769
2020-05-29,#lockdown,2390
2020-05-29,#trump,2353
2020-05-29,#corona,2157
2020-05-29,#lockdownextension,2013
2020-05-29,#blacklivesmatter,2012
2020-05-29,#news,1653
2020-05-29,#georgefloyd,1610
2020-05-29,#coronaviruspandemic,1569
2020-05-29,#stayhome,1471
2020-05-29,#china,1471
2020-05-29,#india,1470
2020-05-29,#staysafe,1302
2020-05-29,#health,1242
2020-05-29,#socialdistancing,1237
2020-05-29,#covidー19,1204
2020-05-30,#covid19,63616
2020-05-30,#coronavirus,38105
2020-05-30,#lockdown,3009
2020-05-30,#covid,2990
2020-05-30,#pandemic,2560
2020-05-30,#covid_19,2514
2020-05-30,#riots2020,2401
2020-05-30,#coronaviruspandemic,2162
2020-05-30,#trump,2095
2020-05-30,#georgefloyd,1930
2020-05-30,#blacklivesmatter,1840
2020-05-30,#protests,1752
2020-05-30,#corona,1498
2020-05-30,#india,1455
2020-05-30,#stayhome,1432
2020-05-30,#news,1345
2020-05-30,#china,1302
2020-05-30,#socialdistancing,1254
2020-05-30,#staysafe,1195
2020-05-30,#usa,1156
2020-05-31,#covid19,61633
2020-05-31,#coronavirus,36526
2020-05-31,#kiitkissfightscovid19,4787
2020-05-31,#blacklivesmatter,3816
2020-05-31,#riots2020,3592
2020-05-31,#covid,2997
2020-05-31,#coronaviruspandemic,2730
2020-05-31,#lockdown,2659
2020-05-31,#covid_19,2469
2020-05-31,#georgefloyd,2286
2020-05-31,#pandemic,2172
2020-05-31,#protests2020,1768
2020-05-31,#georgefloydprotests,1594
2020-05-31,#trump,1559
2020-05-31,#corona,1500
2020-05-31,#stayhome,1480
2020-05-31,#india,1478
2020-05-31,#usa,1290
2020-05-31,#news,1180
2020-05-31,#kiitkissfightscovid19https,1173
2020-06-01,#covid19,72813
2020-06-01,#coronavirus,39286
2020-06-01,#blacklivesmatter,4122
2020-06-01,#protests2020,3341
2020-06-01,#georgefloyd,2853
2020-06-01,#covid,2758
2020-06-01,#pandemic,2389
2020-06-01,#lockdown,2381
2020-06-01,#ebola,2327
2020-06-01,#covidー19,2015
2020-06-01,#covid_19,1869
2020-06-01,#anonymous,1700
2020-06-01,#trump,1695
2020-06-01,#coronaviruspandemic,1604
2020-06-01,#corona,1482
2020-06-01,#news,1467
2020-06-01,#stayhome,1441
2020-06-01,#staysafe,1400
2020-06-01,#india,1210
2020-06-01,#usa,1164
2020-06-02,#covid19,78660
2020-06-02,#coronavirus,37779
2020-06-02,#blacklivesmatter,5166
2020-06-02,#covid,2693
2020-06-02,#georgefloyd,2632
2020-06-02,#pandemic,2522
2020-06-02,#covid_19,2497
2020-06-02,#lockdown,1976
2020-06-02,#corona,1610
2020-06-02,#news,1588
2020-06-02,#trump,1533
2020-06-02,#covidー19,1466
2020-06-02,#coronaviruspandemic,1367
2020-06-02,#staysafe,1345
2020-06-02,#china,1250
2020-06-02,#stayhome,1209
2020-06-02,#health,1187
2020-06-02,#india,1182
2020-06-02,#protests2020,1132
2020-06-02,#socialdistancing,1122
2020-06-03,#covid19,76419
2020-06-03,#coronavirus,35341
2020-06-03,#covid_19,4110
2020-06-03,#blacklivesmatter,4006
2020-06-03,#covid,2800
2020-06-03,#pandemic,2583
2020-06-03,#lockdown,2033
2020-06-03,#covidー19,1964
2020-06-03,#georgefloyd,1777
2020-06-03,#news,1665
